road,km,type,model_type,name,length,condition,lat,lon,intersec_to,id
N1,173.35,Box Culvert,bridge,MUSTAU NOGAR(2,3.0,A,22.8453914894736,91.5474689210526,,288
N1,173.4675,link,link,link,233.0,,22.8444233134868,91.5478092386513,,289
N1,173.585,Box Culvert,bridge,MASTARI HAGOR 3 CULVERT,1.5,A,22.8434551375,91.54814955625,,290
N1,173.722,link,link,link,272.0,,22.842274735463853,91.54847962571705,,291
N1,173.859,Box Culvert,bridge,MUSTAN NAGAR -4,3.0,A,22.8410943334277,91.5488096951841,,292
N1,174.3315,link,link,link,942.0,,22.8369205513348,91.5494565983209,,293
N1,174.804,Box Culvert,bridge,RAIPUR BOX CUL-1,3.0,A,22.8327467692419,91.5501035014577,,294
N1,174.9085,link,link,link,205.0,,22.83185405572185,91.5503031780224,,295
N1,175.013,Box Culvert,bridge,RAIPUR (2 BOX CULVERT,4.5,A,22.8309613422018,91.5505028545871,,296
N1,175.399,link,link,link,764.0,,22.82766599999995,91.55159719999995,,297
N1,175.785,Box Culvert,bridge,PURPU DURGAPURE BOX CUL,12.4,C,22.8243706577981,91.5526915454128,,298
N1,176.51600000000002,link,link,link,1451.0,,22.817967047722547,91.55447387917695,,299
N1,177.247,Box Culvert,bridge,MUCHIPOOL CULVERT,9.5,B,22.811563437647,91.5562562129411,,300
N1,178.305,link,link,link,2109.0,,22.802872394989798,91.55960873760645,,301
N1,179.363,Box Culvert,bridge,MIRSARAI BOX CUL,4.5,A,22.7941813523326,91.5629612622718,,302
N1,180.10649999999998,link,link,link,1473.0,,22.78818912209185,91.56603191423446,,303
N1,180.85,RCC Girder Bridge,bridge,MIRAISORI BRIDGE,23.2,B,22.7821968918511,91.5691025661971,,304
N1,181.33749999999998,link,link,link,960.0,,22.77819699192555,91.5709881590985,,305
N1,181.825,Box Culvert,bridge,Mirsorai(2 box culvert,6.0,A,22.774197092,91.5728737519999,,306
N1,182.07150000000001,link,link,link,485.0,,22.772224379049,91.57398213655429,,307
N1,182.318,Box Culvert,bridge,IANAINIPOL BOX CULVERT.,9.7,A,22.770251666098,91.5750905211087,,308
N1,182.80700000000002,link,link,link,971.0,,22.766657178744353,91.57777220161395,,309
N1,183.296,Box Culvert,bridge,BOKIMTOLA BOX CULVERT,4.0,A,22.7630626913907,91.5804538821192,,310
N1,183.975,link,link,link,1350.0,,22.758314007951398,91.58452715288885,,311
N1,184.654,Box Culvert,bridge,VARTAKA BOX CULVERT,12.9,A,22.7535653245121,91.5886004236585,,312
N1,184.856,link,link,link,396.0,,22.752102337040498,91.5897422303637,,313
N1,185.058,Box Culvert,bridge,VARTAGIA BOX CULVERT,3.0,A,22.7506393495689,91.5908840370689,,314
N1,185.45,link,link,link,778.0,,22.7475765009563,91.59264196430266,,315
N1,185.842,Box Culvert,bridge,BOTHAGIA (-3 BOX CULVERT,8.1,B,22.7445136523437,91.5943998915364,,316
N1,187.096,link,link,link,2502.0,,22.73391520390835,91.5984165159908,,317
N1,188.35,Box Culvert,bridge,NIAZAMPUR BOX CULVERT,3.0,A,22.723316755473,91.6024331404452,,318
N1,188.704,link,link,link,705.0,,22.7205705710057,91.6040977356072,,319
N1,189.058,Box Culvert,bridge,MIRJAPUR BOX CULVERT,3.0,A,22.7178243865384,91.6057623307692,,320
N1,189.094,link,link,link,69.0,,22.71754756038455,91.60593540769224,,321
N1,189.13,Box Culvert,bridge,MIRZAPUR (2 BOX CULVERT,3.0,A,22.7172707342307,91.6061084846153,,322
N1,189.35500000000002,link,link,link,439.0,,22.71557173625595,91.6071718532451,,323
N1,189.58,Box Culvert,bridge,ISAMATI BOX CULVERT,19.2,C,22.7138727382812,91.6082352218749,,324
N1,190.3435,link,link,link,1508.0,,22.7078446211091,91.61160434138361,,325
N1,191.107,Box Culvert,bridge,DUKHIN UTHPAR BOX CULVERT,19.2,A,22.701816503937,91.6149734608923,,326
N1,191.7575,link,link,link,1289.0,,22.6965341093759,91.61757125914986,,327
N1,192.408,Box Culvert,bridge,VANGGARPOL BOX CULVERT,4.2,A,22.6912517148148,91.6201690574074,,328
N1,192.67899999999997,link,link,link,538.0,,22.6890607397603,91.62110381988015,,329
N1,192.95,Box Culvert,bridge,BORO KAMALDA BOX CULVERT,3.2,A,22.6868697647058,91.6220385823529,,330
N1,193.5495,link,link,link,1194.0,,22.6819235319051,91.624427763863,,331
N1,194.149,Box Culvert,bridge,TARAT BOX CULVERT,6.0,A,22.6769772991044,91.6268169453731,,332
N1,194.5735,link,link,link,844.0,,22.6734683691174,91.62808505746915,,333
N1,194.998,Box Culvert,bridge,Tarial Bazar Culvert,3.0,A,22.6699594391304,91.6293531695652,,334
N1,195.2495,link,link,link,500.0,,22.66787166861925,91.63024126383665,,335
N1,195.501,Box Culvert,bridge,MIRJA PUR (3 BOX CULVERT,3.0,A,22.6657838981081,91.6311293581081,,336
N1,195.7695,link,link,link,534.0,,22.663689789794752,91.63232755035034,,337
N1,196.038,Box Culvert,bridge,SATU DURUAR HAT BOX CULVERT,3.0,A,22.6615956814814,91.6335257425926,,338
N1,196.4815,link,link,link,884.0,,22.658154055446552,91.63572595953156,,339
N1,196.925,Box Culvert,bridge,RONA SORA CULVERT,3.1,A,22.6547124294117,91.6379261764705,,340
N1,197.1575,link,link,link,461.0,,22.6528916920781,91.6389801479676,,341
N1,197.39,Box Culvert,bridge,NUNA CHARA BOX CULVERT,4.6,A,22.6510709547445,91.6400341194647,,342
N1,197.618,link,link,link,448.0,,22.649263532987803,91.64097561826365,,343
N1,197.846,Box Culvert,bridge,BOTTOL BOX CULVERT,12.4,A,22.6474561112311,91.6419171170626,,344
N1,198.5625,link,link,link,1425.0,,22.641776351098052,91.6450631788598,,345
N1,199.279,Box Culvert,bridge,KACHAI PATH BOX CULVERT,3.0,A,22.636096590965,91.648209240657,,346
N1,199.3905,link,link,link,220.0,,22.635212581416752,91.64870848362415,,347
N1,199.502,Box Culvert,bridge,KACHAI POTTI BOX CULVERT,3.0,A,22.6343285718685,91.6492077265913,,348
N1,199.8895,link,link,link,772.0,,22.6312476035813,91.65098277621125,,349
N1,200.277,Box Culvert,bridge,EGOL PUR BOX CULVERT,3.0,A,22.6281666352941,91.6527578258312,,350
N1,200.426,link,link,link,293.0,,22.6269994863217,91.65347179062644,,351
N1,200.575,Box Culvert,bridge,UTTOR SITAKONDO BAZAR BOX CULVERT,6.1,B,22.6258323373493,91.6541857554217,,352
N1,200.7465,link,link,link,338.0,,22.624439254260203,91.6548265042874,,353
N1,200.918,Slab Culvert,bridge,SITAKUNDA SLAB,3.0,A,22.6230461711711,91.6554672531531,,354
N1,201.219,link,link,link,599.0,,22.620401260091448,91.6567630985133,,355
N1,201.52,Box Culvert,bridge,MOHADAB PUR BOX CULVERT,3.0,A,22.6177563490118,91.6580589438735,,356
N1,201.7595,link,link,link,475.0,,22.6163731588196,91.65916299710014,,357
N1,201.999,Slab Culvert,bridge,PURBOMOHADAB PUR SLAB CULVERT(L,4.6,A,22.6149899686274,91.6602670503268,,358
N1,201.999,Box Culvert,bridge,DULAHAJRA(R,4.6,A,22.6149899686274,91.6602670503268,,359
N1,202.21699999999998,link,link,link,432.0,,22.61337282141045,91.6614178617225,,360
N1,202.435,Box Culvert,bridge,MADICAL MORE CULVERT,3.0,A,22.6117556741935,91.6625686731182,,361
N1,202.946,link,link,link,1019.0,,22.60779755768495,91.66497161597084,,362
N1,203.457,Box Culvert,bridge,DOKHIN MOHADEB PUR BOX CULVERT,2.95,A,22.6038394411764,91.6673745588235,,363
N1,203.554,link,link,link,190.0,,22.603095068067148,91.66785564621844,,364
N1,203.651,Box Culvert,bridge,KALIAVA BOX CULVERT,4.5,B,22.6023506949579,91.6683367336134,,365
N1,203.99650000000003,link,link,link,684.0,,22.5997586358049,91.6700779705512,,366
N1,204.342,Box Culvert,bridge,SKM BOX CULVERT(1,9.3,B,22.5971665766519,91.671819207489,,367
N1,204.55349999999999,link,link,link,416.0,,22.595527378522,91.67285407212685,,368
N1,204.765,Box Culvert,bridge,HATILOTA BOX CULVERT,4.5,A,22.5938881803921,91.6738889367647,,369
N1,205.19,link,link,link,837.0,,22.590461598584398,91.67546670272844,,370
N1,205.615,RCC Girder Bridge,bridge,BAROCONDO BRIDGE,22.25,C,22.5870350167767,91.6770444686922,,371
N1,205.9575,link,link,link,673.0,,22.5842718457061,91.67829175504579,,372
N1,206.3,Box Culvert,bridge,BAROGINDO CULVERT,2.5,A,22.5815086746355,91.6795390413994,,373
N1,206.58300000000003,link,link,link,560.0,,22.579150848793148,91.6805808914647,,374
N1,206.866,Box Culvert,bridge,BARO-CUNDHOW BOX CULVERT,10.2,A,22.5767930229508,91.68162274153,,375
N1,207.253,link,link,link,767.0,,22.5735418080043,91.6828162035749,,376
N1,207.64,Box Culvert,bridge,PHPMORE BON CULVERT,3.0,A,22.5702905930578,91.6840096656198,,377
N1,207.7765,link,link,link,267.0,,22.569143699751997,91.68434816305779,,378
N1,207.913,Box Culvert,bridge,CHARA KANDI BOX CULVERT,8.2,A,22.5679968064462,91.6846866604958,,379
N1,208.00650000000002,link,link,link,181.0,,22.56720904904125,91.68493466206604,,380
N1,208.1,Box Culvert,bridge,R. R TEXTAIL BOX CULVERT,4.5,A,22.5664212916363,91.6851826636363,,381
N1,208.562,link,link,link,920.0,,22.5624711889491,91.68634445306415,,382
N1,209.024,Box Culvert,bridge,OHIDPUR BOX CULVERT,4.1,A,22.5585210862619,91.687506242492,,383
N1,209.269,link,link,link,477.0,,22.5564265319488,91.6881512787007,,384
N1,209.514,RCC Girder Bridge,bridge,BARSH BARIA BRIDGE,21.6,B,22.5543319776357,91.6887963149094,,385
N1,209.995,link,link,link,950.0,,22.5505523493633,91.6907111876365,,386
N1,210.476,Box Culvert,bridge,SOUTH BALSH KHALI BOX CULVERT,3.0,A,22.5467727210909,91.6926260603636,,387
N1,210.626,link,link,link,296.0,,22.5456312483636,91.6933785694545,,388
N1,210.776,Box Culvert,bridge,DOKHIN BASH-KHALI BOX CULVERT,5.2,A,22.5444897756363,91.6941310785454,,389
N1,211.1045,link,link,link,650.0,,22.5417598995528,91.6953381765176,,390
N1,211.433,Box Culvert,bridge,SOTTANA MONDIR CULVERT,8.2,A,22.5390300234693,91.6965452744898,,391
N1,211.958,link,link,link,1044.0,,22.5346989136577,91.69850469867345,,392
N1,212.483,Box Culvert,bridge,GULAM JUTE MILE BOX CULVERT,3.0,A,22.5303678038461,91.7004641228571,,393
N1,212.9345,link,link,link,893.0,,22.5266518602825,91.702150369579,,394
N1,213.386,Arch Masonry,bridge,KYSTELGATE ARCH,16.3,B,22.5229359167189,91.7038366163009,,395
N1,214.0965,link,link,link,1399.0,,22.51714151656555,91.7063137026161,,396
N1,214.807,RCC Girder Bridge,bridge,BORO KUMIRA BRIDGE,27.0,C,22.5113471164122,91.7087907889313,,397
N1,215.137,link,link,link,644.0,,22.508684580092847,91.710037805409,,398
N1,215.467,Box Culvert,bridge,ROYL CIMINT GATE CULVETRT,4.5,A,22.5060220437735,91.7112848218867,,399
N1,215.8315,link,link,link,718.0,,22.50305393867505,91.7127176561988,,400
N1,216.196,RCC Girder Bridge,bridge,GORA MARA RCC GIRDER BRIDGE,17.6,A,22.5000858335766,91.7141504905109,,401
N1,216.7865,link,link,link,1171.0,,22.4952632156045,91.71621158195215,,402
N1,217.377,Box Culvert,bridge,GORA MARI BOX CULVERT,3.0,B,22.4904405976324,91.7182726733934,,403
N1,217.6595,link,link,link,561.0,,22.48799430226445,91.71890181255876,,404
N1,217.942,Box Culvert,bridge,BARAOWLLA BOX CULVERT,4.5,A,22.4855480068965,91.7195309517241,,405
N1,218.19150000000002,link,link,link,485.0,,22.48335611068655,91.71994715748784,,406
N1,218.441,RCC Girder Bridge,bridge,Baro Aulia,24.33,D,22.4811642144766,91.7203633632516,,407
N1,218.934,link,link,link,971.0,,22.477008651915497,91.7218133586926,,408
N1,219.427,Box Culvert,bridge,HATIBORI BOX CULVERT,6.0,A,22.4728530893544,91.7232633541336,,409
N1,220.076,link,link,link,1283.0,,22.4676458622772,91.7258970270668,,410
N1,220.725,RCC Girder Bridge,bridge,Modonhat Bridge,24.32,D,22.4624386352,91.7285307,,411
N1,221.541,link,link,link,1618.0,,22.45565074279355,91.7314065447179,,412
N1,222.357,Box Culvert,bridge,KODOM RASUL BOX CULVERT,3.0,A,22.4488628503871,91.7342823894358,,413
N1,222.522,link,link,link,315.0,,22.4474710918141,91.73482490907075,,414
N1,222.687,RCC Girder Bridge,bridge,SALAKHARPAD BRIDGE,26.3,C,22.4460793332411,91.7353674287057,,415
N1,223.215,link,link,link,1041.0,,22.44179142743135,91.73701668802849,,416
N1,223.743,Box Culvert,bridge,HASNA BAD BOX CULVERT,3.0,A,22.4375035216216,91.7386659473513,,417
N1,223.898,link,link,link,288.0,,22.4362886567567,91.73915933329724,,418
N1,224.053,RCC Girder Bridge,bridge,VATERIE BRIDGE,40.0,A,22.4350737918918,91.7396527192432,,419
N1,224.8775,link,link,link,1611.0,,22.4285576727459,91.7438368492216,,420
N1,225.702,PC Girder Bridge,bridge,DHAMAKHALI BRIDGE,35.1,B,22.4220415536,91.7480209792,,421
N1,226.8655,link,link,link,2307.0,,22.41252804905,91.752297547725,,422
N1,228.029,Box Culvert,bridge,VATIARI CULVERT,5.0,A,22.4030145445,91.75657411625,,423
N1,228.413,link,link,link,764.0,,22.399677213763248,91.75741463716385,,424
N1,228.797,Box Culvert,bridge,T. B HOSPITAL GATE BOX CULVERT,3.0,A,22.3963398830265,91.7582551580777,,425
N1,229.0,link,link,link,396.0,,22.394528708794347,91.75867168595124,,426
N1,229.203,PC Girder Bridge,bridge,GAMMON BRIDGE,18.0,A,22.3927175345622,91.7590882138248,,427
N1,229.66649999999998,link,link,link,916.0,,22.388981708641097,91.7607969357924,,428
N1,230.13,Box Culvert,bridge,PAKKA MATA BOX CULVERT,3.0,A,22.38524588272,91.76250565776,,429
N1,230.5255,link,link,link,785.0,,22.3824735326933,91.76477665554665,,430
N1,230.921,Box Culvert,bridge,GLAXO BOX CULVERT,8.3,A,22.3797011826666,91.7670476533333,,431
N1,231.4435,link,link,link,1039.0,,22.374692655163052,91.7704867621276,,432
N1,231.966,Box Culvert,bridge,CORNAIL HAT BOX CULVERT,3.0,A,22.3696841276595,91.7739258709219,,433
N1,236.99099999999999,link,link,link,10046.0,,22.36479493512935,91.8130976813695,,434
N1,242.016,Box Culvert,bridge,BOALIA BOX CULVERT,4.65,C,22.3599057425992,91.8522694918171,,435
N1,242.457,link,link,link,872.0,,22.356086607037298,91.85244577082655,,436
N1,242.898,RCC Girder Bridge,bridge,BAKULIA BRIDGE,14.7,B,22.3522674714754,91.852622049836,,437
N1,243.6325,link,link,link,1442.0,,22.34590341116765,91.85300460391059,,438
N1,244.367,RCC Girder Bridge,bridge,5 No hafez bazar Bridge,39.67,C,22.3395393508599,91.8533871579852,,439
N1,244.61149999999998,link,link,link,449.0,,22.33765333625465,91.85362042538435,,440
N1,244.856,RCC Girder Bridge,bridge,Tulatuli Bridge,40.38,C,22.3357673216494,91.8538536927835,,441
N1,244.9155,link,link,link,74.0,,22.3353413292525,91.85362579858244,,442
N1,244.975,RCC Girder Bridge,bridge,Rajakhali Bridge,49.31,C,22.3349153368556,91.8533979043814,,443
N1,245.4975,link,link,link,563.0,,22.330780236885403,91.85307864726019,,444
N1,246.02,Truss With Timber Deck,bridge,Hajrath Sha Amanath Satu,914.0,C,22.3266451369152,91.852759390139,,445
N1,246.82850000000002,link,link,link,1154.0,,22.3197858249092,91.854470653134,,446
N1,247.637,RCC Girder Bridge,bridge,SHIKALBAHA BRIDGE,11.0,C,22.3129265129032,91.856181916129,,447
N1,248.06799999999998,link,link,link,849.0,,22.309692134451602,91.8583154720645,,448
N1,248.499,Box Culvert,bridge,SHIKALBAHA,15.2,C,22.306457756,91.860449028,,449
N1,248.7695,link,link,link,532.0,,22.30454065421355,91.86200686254365,,450
N1,249.04,Box Culvert,bridge,SOUTH MITTACHORI,3.0,A,22.3026235524271,91.8635646970873,,451
N1,249.19400000000002,link,link,link,304.0,,22.3014543408893,91.864431363902,,452
N1,249.348,Box Culvert,bridge,SHIKALBAHA BOX CULVERT,5.7,B,22.3002851293515,91.8652980307167,,453
N1,249.51100000000002,link,link,link,322.0,,22.2989100777039,91.86583053111535,,454
N1,249.674,Box Culvert,bridge,KADUMTOLI CULVERT,3.0,A,22.2975350260563,91.866363031514,,455
N1,249.9445,link,link,link,539.0,,22.295385828484797,91.86739954830965,,456
N1,250.215,Slab Culvert,bridge,ISLAMPUR CULVERT,1.5,A,22.2932366309133,91.8684360651053,,457
N1,250.36700000000002,link,link,link,302.0,,22.292439386044848,91.86936360314084,,458
N1,250.519,Box Culvert,bridge,NOLBILA CULVERT,3.0,A,22.2916421411764,91.8702911411764,,459
N1,250.68,link,link,link,319.0,,22.292125035688848,91.87165562942485,,460
N1,250.841,Box Culvert,bridge,SHIKALBAHA MORE,3.0,A,22.2926079302013,91.8730201176733,,461
N1,251.061,link,link,link,437.0,,22.2935366414365,91.87486904452365,,462
N1,251.281,Box Culvert,bridge,SHIKALBAHA BOX CULVERT,3.0,A,22.2944653526717,91.876717971374,,463
N1,251.4095,link,link,link,197.0,,22.2953676113168,91.87873538682766,,464
N1,251.538,PC Girder Bridge,bridge,SHIKALBAHA BRIDGE,116.5,C,22.2962698699619,91.8807528022813,,465
N1,252.022,link,link,link,908.0,,22.2975533965194,91.88405204228555,,466
N1,252.506,Box Culvert,bridge,SHANTERHAT CULVERT,3.0,B,22.2988369230769,91.8873512822898,,467
N1,253.1415,link,link,link,1268.0,,22.30046975063535,91.8933047823343,,468
N1,253.777,Box Culvert,bridge,SHANTERHAT BOX CULVERT,3.1,B,22.3021025781938,91.8992582823788,,469
N1,254.055,link,link,link,553.0,,22.30281956421155,91.90184050208384,,470
N1,254.333,Box Culvert,bridge,KUSUMPUR BOX CULVERT,3.0,A,22.3035365502293,91.9044227217889,,471
N1,254.91899999999998,link,link,link,1169.0,,22.30592776898255,91.90931901136615,,472
N1,255.505,Box Culvert,bridge,tassi bazer(R,3.0,A,22.3083189877358,91.9142153009434,,473
N1,255.505,Box Culvert,bridge,MUNSHA BOX CULVERT(L,10.8,B,22.3083189877358,91.9142153009434,,474
N1,255.9415,link,link,link,866.0,,22.3110368354226,91.91726646937761,,475
N1,256.378,Box Culvert,bridge,MONSHA CULVERT,3.0,A,22.3137546831094,91.9203176378118,,476
N1,256.634,link,link,link,509.0,,22.314750746028352,91.92233502548481,,477
N1,256.89,Box Culvert,bridge,UTTOR SONAPUR,3.0,A,22.3157468089473,91.9243524131578,,478
N1,257.41499999999996,link,link,link,1046.0,,22.3147516848736,91.9291678221789,,479
N1,257.94,Steel Beam & RCC Slab,bridge,Pirol,5.3,A,22.3137565607999,91.9339832312,,480
N1,258.8675,link,link,link,1851.0,,22.311097985361748,91.94118596458216,,481
N1,259.795,Box Culvert,bridge,UZIRPUR HIGH SCHOOL,3.0,A,22.3084394099236,91.9483886979643,,482
N1,260.95550000000003,link,link,link,2294.0,,22.30452050716175,91.95711723528215,,483
N1,262.116,PC Girder Bridge,bridge,PATIYA BRIDGE,50.8,C,22.3006016043999,91.9658457726,,484
N1,263.2425,link,link,link,2221.0,,22.29587340207055,91.97460629891316,,485
N1,264.369,Box Culvert,bridge,PALYA BUS STATION,12.4,A,22.2911451997412,91.9833668252263,,486
N1,264.92600000000004,link,link,link,1078.0,,22.288538607953903,91.98783801161315,,487
N1,265.483,PC Girder Bridge,bridge,SRIMI BRIDGE,60.5,C,22.2859320161666,91.992309198,,488
N1,265.95349999999996,link,link,link,904.0,,22.283537242731903,91.99593318381079,,489
N1,266.424,Box Culvert,bridge,KOMOLMUNSHE HAT BOX CULVERT,14.0,B,22.2811424692972,91.9995571696216,,490
N1,267.121,link,link,link,1386.0,,22.27611602214855,92.0025772098108,,491
N1,267.818,Box Culvert,bridge,KHORNA CULVERT,3.0,A,22.2710895749999,92.00559725,,492
N1,268.38599999999997,link,link,link,1127.0,,22.2661254747983,92.00645041693545,,493
N1,268.954,RCC Girder Bridge,bridge,KHORNA BVS STATION,14.8,C,22.2611613745967,92.0073035838709,,494
N1,269.0765,link,link,link,233.0,,22.26010648015545,92.0077073538402,,495
N1,269.199,Box Culvert,bridge,AJIMPUR CUL,9.8,C,22.2590515857142,92.0081111238095,,496
N1,269.46000000000004,link,link,link,512.0,,22.2569945340884,92.0092066262704,,497
N1,269.721,Box Culvert,bridge,MOJAFFARABAD,9.2,A,22.2549374824626,92.0103021287313,,498
N1,269.8555,link,link,link,261.0,,22.25402872193035,92.0111370008398,,499
N1,269.99,Box Culvert,bridge,MOJAFFORABAD BOX CULVERT,6.0,A,22.2531199613981,92.0119718729483,,500
N1,270.31600000000003,link,link,link,644.0,,22.25091648815715,92.01390298776789,,501
N1,270.642,Box Culvert,bridge,MOJAFFORABAD,9.4,A,22.2487130149162,92.0158341025875,,502
N1,271.26599999999996,link,link,link,1236.0,,22.2445495862681,92.01881296809955,,503
N1,271.89,Box Culvert,bridge,ROWSONAT CUL,14.0,A,22.24038615762,92.0217918336116,,504
N1,272.123,link,link,link,452.0,,22.2385103554287,92.0225282912662,,505
N1,272.356,Box Culvert,bridge,KANCHANAGAR CUL,14.0,A,22.2366345532374,92.0232647489208,,506
N1,272.682,link,link,link,639.0,,22.23406618796125,92.02411520501595,,507
N1,273.008,Steel Beam & RCC Slab,bridge,Kanchon Nagar Bridge,12.7,B,22.2314978226851,92.0249656611111,,508
N1,273.2255,link,link,link,424.0,,22.22877933777275,92.0257153484045,,509
N1,273.443,Box Culvert,bridge,NORTH JOARA PAKKAR DOKAN,9.4,B,22.2260608528604,92.0264650356979,,510
N1,273.66049999999996,link,link,link,423.0,,22.22416642132815,92.02692181682849,,511
N1,273.878,Box Culvert,bridge,GASBAREA BOX CULVERT,14.0,A,22.2222719897959,92.0273785979591,,512
N1,274.269,link,link,link,770.0,,22.21892967014065,92.02820081868825,,513
N1,274.66,Box Culvert,bridge,GASBAREA COLLEGE BOX CULVERT,9.2,A,22.2155873504854,92.0290230394174,,514
N1,275.30150000000003,link,link,link,1253.0,,22.21134500216575,92.0326777546737,,515
N1,275.943,RCC Girder Bridge,bridge,Mazar Point Bridge,50.8,D,22.2071026538461,92.03633246993,,516
N1,276.11199999999997,link,link,link,308.0,,22.206043206813348,92.0373318519668,,517
N1,276.281,Box Culvert,bridge,KHOLGHAR CUL,9.2,B,22.2049837597806,92.0383312340036,,518
N1,278.28999999999996,link,link,link,4007.0,,22.189450827655648,92.0458118887895,,519
N1,280.299,Box Culvert,bridge,NOYARHAT,12.3,B,22.1739178955307,92.0532925435754,,520
N1,281.6465,link,link,link,2583.0,,22.1662725880879,92.06074942662639,,521
N1,282.994,RCC Girder Bridge,bridge,Sangu Bridge,211.0,B,22.1586272806451,92.0682063096774,,522
N1,283.564,link,link,link,1030.0,,22.1542397976041,92.06891969076099,,523
